Id,Genre,Song Name, Spectrogram 
1732,Metal,Korn- didmytime,Spectrograms/Metal/Korn- didmytime/Korn- didmytime_15.png
1733,Metal,Korn- didmytime,Spectrograms/Metal/Korn- didmytime/Korn- didmytime_16.png
1734,Metal,Korn- didmytime,Spectrograms/Metal/Korn- didmytime/Korn- didmytime_17.png
1735,Metal,Korn- didmytime,Spectrograms/Metal/Korn- didmytime/Korn- didmytime_18.png
1736,Metal,Korn- didmytime,Spectrograms/Metal/Korn- didmytime/Korn- didmytime_19.png
1737,Metal,Korn- didmytime,Spectrograms/Metal/Korn- didmytime/Korn- didmytime_2.png
1738,Metal,Korn- didmytime,Spectrograms/Metal/Korn- didmytime/Korn- didmytime_20.png
1739,Metal,Korn- didmytime,Spectrograms/Metal/Korn- didmytime/Korn- didmytime_21.png
1740,Metal,Korn- didmytime,Spectrograms/Metal/Korn- didmytime/Korn- didmytime_22.png
1741,Metal,Korn- didmytime,Spectrograms/Metal/Korn- didmytime/Korn- didmytime_23.png
1742,Metal,Korn- didmytime,Spectrograms/Metal/Korn- didmytime/Korn- didmytime_24.png
1743,Metal,Korn- didmytime,Spectrograms/Metal/Korn- didmytime/Korn- didmytime_25.png
1744,Metal,Korn- didmytime,Spectrograms/Metal/Korn- didmytime/Korn- didmytime_3.png
1745,Metal,Korn- didmytime,Spectrograms/Metal/Korn- didmytime/Korn- didmytime_4.png
1746,Metal,Korn- didmytime,Spectrograms/Metal/Korn- didmytime/Korn- didmytime_5.png
1747,Metal,Korn- didmytime,Spectrograms/Metal/Korn- didmytime/Korn- didmytime_6.png
1748,Metal,Korn- didmytime,Spectrograms/Metal/Korn- didmytime/Korn- didmytime_7.png
1749,Metal,Korn- didmytime,Spectrograms/Metal/Korn- didmytime/Korn- didmytime_8.png
1750,Metal,Korn- didmytime,Spectrograms/Metal/Korn- didmytime/Korn- didmytime_9.png
1751,Metal,Korn-blind,Spectrograms/Metal/Korn-blind/Korn-blind_1.png
1752,Metal,Korn-blind,Spectrograms/Metal/Korn-blind/Korn-blind_10.png
1753,Metal,Korn-blind,Spectrograms/Metal/Korn-blind/Korn-blind_11.png
1754,Metal,Korn-blind,Spectrograms/Metal/Korn-blind/Korn-blind_12.png
1755,Metal,Korn-blind,Spectrograms/Metal/Korn-blind/Korn-blind_13.png
1756,Metal,Korn-blind,Spectrograms/Metal/Korn-blind/Korn-blind_14.png
1757,Metal,Korn-blind,Spectrograms/Metal/Korn-blind/Korn-blind_15.png
1758,Metal,Korn-blind,Spectrograms/Metal/Korn-blind/Korn-blind_16.png
1759,Metal,Korn-blind,Spectrograms/Metal/Korn-blind/Korn-blind_17.png
1760,Metal,Korn-blind,Spectrograms/Metal/Korn-blind/Korn-blind_18.png
1761,Metal,Korn-blind,Spectrograms/Metal/Korn-blind/Korn-blind_19.png
1762,Metal,Korn-blind,Spectrograms/Metal/Korn-blind/Korn-blind_2.png
1763,Metal,Korn-blind,Spectrograms/Metal/Korn-blind/Korn-blind_20.png
1764,Metal,Korn-blind,Spectrograms/Metal/Korn-blind/Korn-blind_21.png
1765,Metal,Korn-blind,Spectrograms/Metal/Korn-blind/Korn-blind_22.png
1766,Metal,Korn-blind,Spectrograms/Metal/Korn-blind/Korn-blind_23.png
1767,Metal,Korn-blind,Spectrograms/Metal/Korn-blind/Korn-blind_24.png
1768,Metal,Korn-blind,Spectrograms/Metal/Korn-blind/Korn-blind_25.png
1769,Metal,Korn-blind,Spectrograms/Metal/Korn-blind/Korn-blind_26.png
1770,Metal,Korn-blind,Spectrograms/Metal/Korn-blind/Korn-blind_27.png
1771,Metal,Korn-blind,Spectrograms/Metal/Korn-blind/Korn-blind_3.png
1772,Metal,Korn-blind,Spectrograms/Metal/Korn-blind/Korn-blind_4.png
1773,Metal,Korn-blind,Spectrograms/Metal/Korn-blind/Korn-blind_5.png
1774,Metal,Korn-blind,Spectrograms/Metal/Korn-blind/Korn-blind_6.png
1775,Metal,Korn-blind,Spectrograms/Metal/Korn-blind/Korn-blind_7.png
1776,Metal,Korn-blind,Spectrograms/Metal/Korn-blind/Korn-blind_8.png
1777,Metal,Korn-blind,Spectrograms/Metal/Korn-blind/Korn-blind_9.png
1778,Metal,Korn-Coming_Undone,Spectrograms/Metal/Korn-Coming_Undone/Korn-Coming_Undone_1.png
1779,Metal,Korn-Coming_Undone,Spectrograms/Metal/Korn-Coming_Undone/Korn-Coming_Undone_10.png
1780,Metal,Korn-Coming_Undone,Spectrograms/Metal/Korn-Coming_Undone/Korn-Coming_Undone_11.png
1781,Metal,Korn-Coming_Undone,Spectrograms/Metal/Korn-Coming_Undone/Korn-Coming_Undone_12.png
1782,Metal,Korn-Coming_Undone,Spectrograms/Metal/Korn-Coming_Undone/Korn-Coming_Undone_13.png
1783,Metal,Korn-Coming_Undone,Spectrograms/Metal/Korn-Coming_Undone/Korn-Coming_Undone_14.png
1784,Metal,Korn-Coming_Undone,Spectrograms/Metal/Korn-Coming_Undone/Korn-Coming_Undone_15.png
1785,Metal,Korn-Coming_Undone,Spectrograms/Metal/Korn-Coming_Undone/Korn-Coming_Undone_16.png
1786,Metal,Korn-Coming_Undone,Spectrograms/Metal/Korn-Coming_Undone/Korn-Coming_Undone_17.png
1787,Metal,Korn-Coming_Undone,Spectrograms/Metal/Korn-Coming_Undone/Korn-Coming_Undone_18.png
1788,Metal,Korn-Coming_Undone,Spectrograms/Metal/Korn-Coming_Undone/Korn-Coming_Undone_19.png
1789,Metal,Korn-Coming_Undone,Spectrograms/Metal/Korn-Coming_Undone/Korn-Coming_Undone_2.png
1790,Metal,Korn-Coming_Undone,Spectrograms/Metal/Korn-Coming_Undone/Korn-Coming_Undone_20.png
1791,Metal,Korn-Coming_Undone,Spectrograms/Metal/Korn-Coming_Undone/Korn-Coming_Undone_3.png
1792,Metal,Korn-Coming_Undone,Spectrograms/Metal/Korn-Coming_Undone/Korn-Coming_Undone_4.png
1793,Metal,Korn-Coming_Undone,Spectrograms/Metal/Korn-Coming_Undone/Korn-Coming_Undone_5.png
1794,Metal,Korn-Coming_Undone,Spectrograms/Metal/Korn-Coming_Undone/Korn-Coming_Undone_6.png
1795,Metal,Korn-Coming_Undone,Spectrograms/Metal/Korn-Coming_Undone/Korn-Coming_Undone_7.png
1796,Metal,Korn-Coming_Undone,Spectrograms/Metal/Korn-Coming_Undone/Korn-Coming_Undone_8.png
1797,Metal,Korn-Coming_Undone,Spectrograms/Metal/Korn-Coming_Undone/Korn-Coming_Undone_9.png
1798,Metal,Korn-Falling Away from me,Spectrograms/Metal/Korn-Falling Away from me/Korn-Falling Away from me_1.png
1799,Metal,Korn-Falling Away from me,Spectrograms/Metal/Korn-Falling Away from me/Korn-Falling Away from me_10.png
1800,Metal,Korn-Falling Away from me,Spectrograms/Metal/Korn-Falling Away from me/Korn-Falling Away from me_11.png
1801,Metal,Korn-Falling Away from me,Spectrograms/Metal/Korn-Falling Away from me/Korn-Falling Away from me_12.png
1802,Metal,Korn-Falling Away from me,Spectrograms/Metal/Korn-Falling Away from me/Korn-Falling Away from me_13.png
1803,Metal,Korn-Falling Away from me,Spectrograms/Metal/Korn-Falling Away from me/Korn-Falling Away from me_14.png
1804,Metal,Korn-Falling Away from me,Spectrograms/Metal/Korn-Falling Away from me/Korn-Falling Away from me_15.png
1805,Metal,Korn-Falling Away from me,Spectrograms/Metal/Korn-Falling Away from me/Korn-Falling Away from me_16.png
1806,Metal,Korn-Falling Away from me,Spectrograms/Metal/Korn-Falling Away from me/Korn-Falling Away from me_17.png
1807,Metal,Korn-Falling Away from me,Spectrograms/Metal/Korn-Falling Away from me/Korn-Falling Away from me_18.png
1808,Metal,Korn-Falling Away from me,Spectrograms/Metal/Korn-Falling Away from me/Korn-Falling Away from me_19.png
1809,Metal,Korn-Falling Away from me,Spectrograms/Metal/Korn-Falling Away from me/Korn-Falling Away from me_2.png
1810,Metal,Korn-Falling Away from me,Spectrograms/Metal/Korn-Falling Away from me/Korn-Falling Away from me_20.png
1811,Metal,Korn-Falling Away from me,Spectrograms/Metal/Korn-Falling Away from me/Korn-Falling Away from me_21.png
1812,Metal,Korn-Falling Away from me,Spectrograms/Metal/Korn-Falling Away from me/Korn-Falling Away from me_22.png
1813,Metal,Korn-Falling Away from me,Spectrograms/Metal/Korn-Falling Away from me/Korn-Falling Away from me_23.png
1814,Metal,Korn-Falling Away from me,Spectrograms/Metal/Korn-Falling Away from me/Korn-Falling Away from me_24.png
1815,Metal,Korn-Falling Away from me,Spectrograms/Metal/Korn-Falling Away from me/Korn-Falling Away from me_25.png
1816,Metal,Korn-Falling Away from me,Spectrograms/Metal/Korn-Falling Away from me/Korn-Falling Away from me_26.png
1817,Metal,Korn-Falling Away from me,Spectrograms/Metal/Korn-Falling Away from me/Korn-Falling Away from me_27.png
1818,Metal,Korn-Falling Away from me,Spectrograms/Metal/Korn-Falling Away from me/Korn-Falling Away from me_3.png
1819,Metal,Korn-Falling Away from me,Spectrograms/Metal/Korn-Falling Away from me/Korn-Falling Away from me_4.png
1820,Metal,Korn-Falling Away from me,Spectrograms/Metal/Korn-Falling Away from me/Korn-Falling Away from me_5.png
1821,Metal,Korn-Falling Away from me,Spectrograms/Metal/Korn-Falling Away from me/Korn-Falling Away from me_6.png
1822,Metal,Korn-Falling Away from me,Spectrograms/Metal/Korn-Falling Away from me/Korn-Falling Away from me_7.png
1823,Metal,Korn-Falling Away from me,Spectrograms/Metal/Korn-Falling Away from me/Korn-Falling Away from me_8.png
1824,Metal,Korn-Falling Away from me,Spectrograms/Metal/Korn-Falling Away from me/Korn-Falling Away from me_9.png
1825,Metal,Korn-got the life,Spectrograms/Metal/Korn-got the life/Korn-got the life_1.png
1826,Metal,Korn-got the life,Spectrograms/Metal/Korn-got the life/Korn-got the life_10.png
1827,Metal,Korn-got the life,Spectrograms/Metal/Korn-got the life/Korn-got the life_11.png
1828,Metal,Korn-got the life,Spectrograms/Metal/Korn-got the life/Korn-got the life_12.png
1829,Metal,Korn-got the life,Spectrograms/Metal/Korn-got the life/Korn-got the life_13.png
1830,Metal,Korn-got the life,Spectrograms/Metal/Korn-got the life/Korn-got the life_14.png
1831,Metal,Korn-got the life,Spectrograms/Metal/Korn-got the life/Korn-got the life_15.png
1832,Metal,Korn-got the life,Spectrograms/Metal/Korn-got the life/Korn-got the life_16.png
1833,Metal,Korn-got the life,Spectrograms/Metal/Korn-got the life/Korn-got the life_17.png
1834,Metal,Korn-got the life,Spectrograms/Metal/Korn-got the life/Korn-got the life_18.png
1835,Metal,Korn-got the life,Spectrograms/Metal/Korn-got the life/Korn-got the life_19.png
1836,Metal,Korn-got the life,Spectrograms/Metal/Korn-got the life/Korn-got the life_2.png
1837,Metal,Korn-got the life,Spectrograms/Metal/Korn-got the life/Korn-got the life_20.png
1838,Metal,Korn-got the life,Spectrograms/Metal/Korn-got the life/Korn-got the life_21.png
1839,Metal,Korn-got the life,Spectrograms/Metal/Korn-got the life/Korn-got the life_22.png
1840,Metal,Korn-got the life,Spectrograms/Metal/Korn-got the life/Korn-got the life_23.png
1841,Metal,Korn-got the life,Spectrograms/Metal/Korn-got the life/Korn-got the life_3.png
1842,Metal,Korn-got the life,Spectrograms/Metal/Korn-got the life/Korn-got the life_4.png
1843,Metal,Korn-got the life,Spectrograms/Metal/Korn-got the life/Korn-got the life_5.png
1844,Metal,Korn-got the life,Spectrograms/Metal/Korn-got the life/Korn-got the life_6.png
1845,Metal,Korn-got the life,Spectrograms/Metal/Korn-got the life/Korn-got the life_7.png
1846,Metal,Korn-got the life,Spectrograms/Metal/Korn-got the life/Korn-got the life_8.png
1847,Metal,Korn-got the life,Spectrograms/Metal/Korn-got the life/Korn-got the life_9.png
1848,Metal,Korn-here to stay,Spectrograms/Metal/Korn-here to stay/Korn-here to stay_1.png
1849,Metal,Korn-here to stay,Spectrograms/Metal/Korn-here to stay/Korn-here to stay_10.png
1850,Metal,Korn-here to stay,Spectrograms/Metal/Korn-here to stay/Korn-here to stay_11.png
1851,Metal,Korn-here to stay,Spectrograms/Metal/Korn-here to stay/Korn-here to stay_12.png
1852,Metal,Korn-here to stay,Spectrograms/Metal/Korn-here to stay/Korn-here to stay_13.png
1853,Metal,Korn-here to stay,Spectrograms/Metal/Korn-here to stay/Korn-here to stay_14.png
1854,Metal,Korn-here to stay,Spectrograms/Metal/Korn-here to stay/Korn-here to stay_15.png
1855,Metal,Korn-here to stay,Spectrograms/Metal/Korn-here to stay/Korn-here to stay_16.png
1856,Metal,Korn-here to stay,Spectrograms/Metal/Korn-here to stay/Korn-here to stay_17.png
1857,Metal,Korn-here to stay,Spectrograms/Metal/Korn-here to stay/Korn-here to stay_18.png
1858,Metal,Korn-here to stay,Spectrograms/Metal/Korn-here to stay/Korn-here to stay_19.png
1859,Metal,Korn-here to stay,Spectrograms/Metal/Korn-here to stay/Korn-here to stay_2.png
1860,Metal,Korn-here to stay,Spectrograms/Metal/Korn-here to stay/Korn-here to stay_20.png
1861,Metal,Korn-here to stay,Spectrograms/Metal/Korn-here to stay/Korn-here to stay_21.png
1862,Metal,Korn-here to stay,Spectrograms/Metal/Korn-here to stay/Korn-here to stay_22.png
1863,Metal,Korn-here to stay,Spectrograms/Metal/Korn-here to stay/Korn-here to stay_23.png
1864,Metal,Korn-here to stay,Spectrograms/Metal/Korn-here to stay/Korn-here to stay_24.png
1865,Metal,Korn-here to stay,Spectrograms/Metal/Korn-here to stay/Korn-here to stay_25.png
1866,Metal,Korn-here to stay,Spectrograms/Metal/Korn-here to stay/Korn-here to stay_26.png
1867,Metal,Korn-here to stay,Spectrograms/Metal/Korn-here to stay/Korn-here to stay_27.png
1868,Metal,Korn-here to stay,Spectrograms/Metal/Korn-here to stay/Korn-here to stay_28.png
1869,Metal,Korn-here to stay,Spectrograms/Metal/Korn-here to stay/Korn-here to stay_3.png
1870,Metal,Korn-here to stay,Spectrograms/Metal/Korn-here to stay/Korn-here to stay_4.png
1871,Metal,Korn-here to stay,Spectrograms/Metal/Korn-here to stay/Korn-here to stay_5.png
1872,Metal,Korn-here to stay,Spectrograms/Metal/Korn-here to stay/Korn-here to stay_6.png
1873,Metal,Korn-here to stay,Spectrograms/Metal/Korn-here to stay/Korn-here to stay_7.png
1874,Metal,Korn-here to stay,Spectrograms/Metal/Korn-here to stay/Korn-here to stay_8.png
1875,Metal,Korn-here to stay,Spectrograms/Metal/Korn-here to stay/Korn-here to stay_9.png
1876,Metal,Korn-Thoughtless,Spectrograms/Metal/Korn-Thoughtless/Korn-Thoughtless_1.png
1877,Metal,Korn-Thoughtless,Spectrograms/Metal/Korn-Thoughtless/Korn-Thoughtless_10.png
1878,Metal,Korn-Thoughtless,Spectrograms/Metal/Korn-Thoughtless/Korn-Thoughtless_11.png
1879,Metal,Korn-Thoughtless,Spectrograms/Metal/Korn-Thoughtless/Korn-Thoughtless_12.png
1880,Metal,Korn-Thoughtless,Spectrograms/Metal/Korn-Thoughtless/Korn-Thoughtless_13.png
1881,Metal,Korn-Thoughtless,Spectrograms/Metal/Korn-Thoughtless/Korn-Thoughtless_14.png
1882,Metal,Korn-Thoughtless,Spectrograms/Metal/Korn-Thoughtless/Korn-Thoughtless_15.png
1883,Metal,Korn-Thoughtless,Spectrograms/Metal/Korn-Thoughtless/Korn-Thoughtless_16.png
1884,Metal,Korn-Thoughtless,Spectrograms/Metal/Korn-Thoughtless/Korn-Thoughtless_17.png
1885,Metal,Korn-Thoughtless,Spectrograms/Metal/Korn-Thoughtless/Korn-Thoughtless_18.png
1886,Metal,Korn-Thoughtless,Spectrograms/Metal/Korn-Thoughtless/Korn-Thoughtless_19.png
1887,Metal,Korn-Thoughtless,Spectrograms/Metal/Korn-Thoughtless/Korn-Thoughtless_2.png
1888,Metal,Korn-Thoughtless,Spectrograms/Metal/Korn-Thoughtless/Korn-Thoughtless_20.png
1889,Metal,Korn-Thoughtless,Spectrograms/Metal/Korn-Thoughtless/Korn-Thoughtless_21.png
1890,Metal,Korn-Thoughtless,Spectrograms/Metal/Korn-Thoughtless/Korn-Thoughtless_22.png
1891,Metal,Korn-Thoughtless,Spectrograms/Metal/Korn-Thoughtless/Korn-Thoughtless_23.png
1892,Metal,Korn-Thoughtless,Spectrograms/Metal/Korn-Thoughtless/Korn-Thoughtless_24.png
1893,Metal,Korn-Thoughtless,Spectrograms/Metal/Korn-Thoughtless/Korn-Thoughtless_25.png
1894,Metal,Korn-Thoughtless,Spectrograms/Metal/Korn-Thoughtless/Korn-Thoughtless_26.png
1895,Metal,Korn-Thoughtless,Spectrograms/Metal/Korn-Thoughtless/Korn-Thoughtless_27.png
1896,Metal,Korn-Thoughtless,Spectrograms/Metal/Korn-Thoughtless/Korn-Thoughtless_28.png
1897,Metal,Korn-Thoughtless,Spectrograms/Metal/Korn-Thoughtless/Korn-Thoughtless_3.png
1898,Metal,Korn-Thoughtless,Spectrograms/Metal/Korn-Thoughtless/Korn-Thoughtless_4.png
1899,Metal,Korn-Thoughtless,Spectrograms/Metal/Korn-Thoughtless/Korn-Thoughtless_5.png
1900,Metal,Korn-Thoughtless,Spectrograms/Metal/Korn-Thoughtless/Korn-Thoughtless_6.png
1901,Metal,Korn-Thoughtless,Spectrograms/Metal/Korn-Thoughtless/Korn-Thoughtless_7.png
1902,Metal,Korn-Thoughtless,Spectrograms/Metal/Korn-Thoughtless/Korn-Thoughtless_8.png
1903,Metal,Korn-Thoughtless,Spectrograms/Metal/Korn-Thoughtless/Korn-Thoughtless_9.png
1904,Metal,Metallica - Blackened,Spectrograms/Metal/Metallica - Blackened/Metallica - Blackened_1.png
1905,Metal,Metallica - Blackened,Spectrograms/Metal/Metallica - Blackened/Metallica - Blackened_10.png
1906,Metal,Metallica - Blackened,Spectrograms/Metal/Metallica - Blackened/Metallica - Blackened_11.png
1907,Metal,Metallica - Blackened,Spectrograms/Metal/Metallica - Blackened/Metallica - Blackened_12.png
1908,Metal,Metallica - Blackened,Spectrograms/Metal/Metallica - Blackened/Metallica - Blackened_13.png
1909,Metal,Metallica - Blackened,Spectrograms/Metal/Metallica - Blackened/Metallica - Blackened_14.png
1910,Metal,Metallica - Blackened,Spectrograms/Metal/Metallica - Blackened/Metallica - Blackened_15.png
1911,Metal,Metallica - Blackened,Spectrograms/Metal/Metallica - Blackened/Metallica - Blackened_16.png
1912,Metal,Metallica - Blackened,Spectrograms/Metal/Metallica - Blackened/Metallica - Blackened_17.png
1913,Metal,Metallica - Blackened,Spectrograms/Metal/Metallica - Blackened/Metallica - Blackened_18.png
1914,Metal,Metallica - Blackened,Spectrograms/Metal/Metallica - Blackened/Metallica - Blackened_19.png
1915,Metal,Metallica - Blackened,Spectrograms/Metal/Metallica - Blackened/Metallica - Blackened_2.png
1916,Metal,Metallica - Blackened,Spectrograms/Metal/Metallica - Blackened/Metallica - Blackened_20.png
1917,Metal,Metallica - Blackened,Spectrograms/Metal/Metallica - Blackened/Metallica - Blackened_21.png
1918,Metal,Metallica - Blackened,Spectrograms/Metal/Metallica - Blackened/Metallica - Blackened_22.png
1919,Metal,Metallica - Blackened,Spectrograms/Metal/Metallica - Blackened/Metallica - Blackened_23.png
1920,Metal,Metallica - Blackened,Spectrograms/Metal/Metallica - Blackened/Metallica - Blackened_24.png
1921,Metal,Metallica - Blackened,Spectrograms/Metal/Metallica - Blackened/Metallica - Blackened_25.png
1922,Metal,Metallica - Blackened,Spectrograms/Metal/Metallica - Blackened/Metallica - Blackened_26.png
1923,Metal,Metallica - Blackened,Spectrograms/Metal/Metallica - Blackened/Metallica - Blackened_27.png
1924,Metal,Metallica - Blackened,Spectrograms/Metal/Metallica - Blackened/Metallica - Blackened_28.png
1925,Metal,Metallica - Blackened,Spectrograms/Metal/Metallica - Blackened/Metallica - Blackened_29.png
1926,Metal,Metallica - Blackened,Spectrograms/Metal/Metallica - Blackened/Metallica - Blackened_3.png
1927,Metal,Metallica - Blackened,Spectrograms/Metal/Metallica - Blackened/Metallica - Blackened_30.png
1928,Metal,Metallica - Blackened,Spectrograms/Metal/Metallica - Blackened/Metallica - Blackened_31.png
1929,Metal,Metallica - Blackened,Spectrograms/Metal/Metallica - Blackened/Metallica - Blackened_32.png
1930,Metal,Metallica - Blackened,Spectrograms/Metal/Metallica - Blackened/Metallica - Blackened_33.png
1931,Metal,Metallica - Blackened,Spectrograms/Metal/Metallica - Blackened/Metallica - Blackened_34.png
1932,Metal,Metallica - Blackened,Spectrograms/Metal/Metallica - Blackened/Metallica - Blackened_35.png
1933,Metal,Metallica - Blackened,Spectrograms/Metal/Metallica - Blackened/Metallica - Blackened_36.png
1934,Metal,Metallica - Blackened,Spectrograms/Metal/Metallica - Blackened/Metallica - Blackened_37.png
1935,Metal,Metallica - Blackened,Spectrograms/Metal/Metallica - Blackened/Metallica - Blackened_38.png
1936,Metal,Metallica - Blackened,Spectrograms/Metal/Metallica - Blackened/Metallica - Blackened_39.png
1937,Metal,Metallica - Blackened,Spectrograms/Metal/Metallica - Blackened/Metallica - Blackened_4.png
1938,Metal,Metallica - Blackened,Spectrograms/Metal/Metallica - Blackened/Metallica - Blackened_40.png
1939,Metal,Metallica - Blackened,Spectrograms/Metal/Metallica - Blackened/Metallica - Blackened_41.png
1940,Metal,Metallica - Blackened,Spectrograms/Metal/Metallica - Blackened/Metallica - Blackened_42.png
1941,Metal,Metallica - Blackened,Spectrograms/Metal/Metallica - Blackened/Metallica - Blackened_43.png
1942,Metal,Metallica - Blackened,Spectrograms/Metal/Metallica - Blackened/Metallica - Blackened_44.png
1943,Metal,Metallica - Blackened,Spectrograms/Metal/Metallica - Blackened/Metallica - Blackened_45.png
1944,Metal,Metallica - Blackened,Spectrograms/Metal/Metallica - Blackened/Metallica - Blackened_46.png
1945,Metal,Metallica - Blackened,Spectrograms/Metal/Metallica - Blackened/Metallica - Blackened_47.png
1946,Metal,Metallica - Blackened,Spectrograms/Metal/Metallica - Blackened/Metallica - Blackened_48.png
1947,Metal,Metallica - Blackened,Spectrograms/Metal/Metallica - Blackened/Metallica - Blackened_49.png
1948,Metal,Metallica - Blackened,Spectrograms/Metal/Metallica - Blackened/Metallica - Blackened_5.png
1949,Metal,Metallica - Blackened,Spectrograms/Metal/Metallica - Blackened/Metallica - Blackened_6.png
1950,Metal,Metallica - Blackened,Spectrograms/Metal/Metallica - Blackened/Metallica - Blackened_7.png
1951,Metal,Metallica - Blackened,Spectrograms/Metal/Metallica - Blackened/Metallica - Blackened_8.png
1952,Metal,Metallica - Blackened,Spectrograms/Metal/Metallica - Blackened/Metallica - Blackened_9.png
1953,Metal,Metallica - Creeping Death,Spectrograms/Metal/Metallica - Creeping Death/Metallica - Creeping Death_1.png
1954,Metal,Metallica - Creeping Death,Spectrograms/Metal/Metallica - Creeping Death/Metallica - Creeping Death_10.png
1955,Metal,Metallica - Creeping Death,Spectrograms/Metal/Metallica - Creeping Death/Metallica - Creeping Death_11.png
1956,Metal,Metallica - Creeping Death,Spectrograms/Metal/Metallica - Creeping Death/Metallica - Creeping Death_12.png
1957,Metal,Metallica - Creeping Death,Spectrograms/Metal/Metallica - Creeping Death/Metallica - Creeping Death_13.png
1958,Metal,Metallica - Creeping Death,Spectrograms/Metal/Metallica - Creeping Death/Metallica - Creeping Death_14.png
1959,Metal,Metallica - Creeping Death,Spectrograms/Metal/Metallica - Creeping Death/Metallica - Creeping Death_15.png
1960,Metal,Metallica - Creeping Death,Spectrograms/Metal/Metallica - Creeping Death/Metallica - Creeping Death_16.png
1961,Metal,Metallica - Creeping Death,Spectrograms/Metal/Metallica - Creeping Death/Metallica - Creeping Death_17.png
1962,Metal,Metallica - Creeping Death,Spectrograms/Metal/Metallica - Creeping Death/Metallica - Creeping Death_18.png
1963,Metal,Metallica - Creeping Death,Spectrograms/Metal/Metallica - Creeping Death/Metallica - Creeping Death_19.png
1964,Metal,Metallica - Creeping Death,Spectrograms/Metal/Metallica - Creeping Death/Metallica - Creeping Death_2.png
1965,Metal,Metallica - Creeping Death,Spectrograms/Metal/Metallica - Creeping Death/Metallica - Creeping Death_20.png
1966,Metal,Metallica - Creeping Death,Spectrograms/Metal/Metallica - Creeping Death/Metallica - Creeping Death_21.png
1967,Metal,Metallica - Creeping Death,Spectrograms/Metal/Metallica - Creeping Death/Metallica - Creeping Death_22.png
1968,Metal,Metallica - Creeping Death,Spectrograms/Metal/Metallica - Creeping Death/Metallica - Creeping Death_23.png
1969,Metal,Metallica - Creeping Death,Spectrograms/Metal/Metallica - Creeping Death/Metallica - Creeping Death_24.png
1970,Metal,Metallica - Creeping Death,Spectrograms/Metal/Metallica - Creeping Death/Metallica - Creeping Death_25.png
1971,Metal,Metallica - Creeping Death,Spectrograms/Metal/Metallica - Creeping Death/Metallica - Creeping Death_26.png
1972,Metal,Metallica - Creeping Death,Spectrograms/Metal/Metallica - Creeping Death/Metallica - Creeping Death_27.png
1973,Metal,Metallica - Creeping Death,Spectrograms/Metal/Metallica - Creeping Death/Metallica - Creeping Death_28.png
1974,Metal,Metallica - Creeping Death,Spectrograms/Metal/Metallica - Creeping Death/Metallica - Creeping Death_29.png
1975,Metal,Metallica - Creeping Death,Spectrograms/Metal/Metallica - Creeping Death/Metallica - Creeping Death_3.png
1976,Metal,Metallica - Creeping Death,Spectrograms/Metal/Metallica - Creeping Death/Metallica - Creeping Death_30.png
1977,Metal,Metallica - Creeping Death,Spectrograms/Metal/Metallica - Creeping Death/Metallica - Creeping Death_31.png
1978,Metal,Metallica - Creeping Death,Spectrograms/Metal/Metallica - Creeping Death/Metallica - Creeping Death_32.png
1979,Metal,Metallica - Creeping Death,Spectrograms/Metal/Metallica - Creeping Death/Metallica - Creeping Death_33.png
1980,Metal,Metallica - Creeping Death,Spectrograms/Metal/Metallica - Creeping Death/Metallica - Creeping Death_34.png
1981,Metal,Metallica - Creeping Death,Spectrograms/Metal/Metallica - Creeping Death/Metallica - Creeping Death_35.png
1982,Metal,Metallica - Creeping Death,Spectrograms/Metal/Metallica - Creeping Death/Metallica - Creeping Death_36.png
1983,Metal,Metallica - Creeping Death,Spectrograms/Metal/Metallica - Creeping Death/Metallica - Creeping Death_37.png
1984,Metal,Metallica - Creeping Death,Spectrograms/Metal/Metallica - Creeping Death/Metallica - Creeping Death_38.png
1985,Metal,Metallica - Creeping Death,Spectrograms/Metal/Metallica - Creeping Death/Metallica - Creeping Death_39.png
1986,Metal,Metallica - Creeping Death,Spectrograms/Metal/Metallica - Creeping Death/Metallica - Creeping Death_4.png
1987,Metal,Metallica - Creeping Death,Spectrograms/Metal/Metallica - Creeping Death/Metallica - Creeping Death_40.png
1988,Metal,Metallica - Creeping Death,Spectrograms/Metal/Metallica - Creeping Death/Metallica - Creeping Death_5.png
1989,Metal,Metallica - Creeping Death,Spectrograms/Metal/Metallica - Creeping Death/Metallica - Creeping Death_6.png
1990,Metal,Metallica - Creeping Death,Spectrograms/Metal/Metallica - Creeping Death/Metallica - Creeping Death_7.png
1991,Metal,Metallica - Creeping Death,Spectrograms/Metal/Metallica - Creeping Death/Metallica - Creeping Death_8.png
1992,Metal,Metallica - Creeping Death,Spectrograms/Metal/Metallica - Creeping Death/Metallica - Creeping Death_9.png
1993,Metal,Metallica - Hardwired,Spectrograms/Metal/Metallica - Hardwired/Metallica - Hardwired_1.png
1994,Metal,Metallica - Hardwired,Spectrograms/Metal/Metallica - Hardwired/Metallica - Hardwired_10.png
1995,Metal,Metallica - Hardwired,Spectrograms/Metal/Metallica - Hardwired/Metallica - Hardwired_11.png
1996,Metal,Metallica - Hardwired,Spectrograms/Metal/Metallica - Hardwired/Metallica - Hardwired_12.png
1997,Metal,Metallica - Hardwired,Spectrograms/Metal/Metallica - Hardwired/Metallica - Hardwired_13.png
